Sum of active_region,Year,Quarter,Month,Day,class_type,Year,Quarter,Month,Day,Sum of day,Year,Quarter,Month,Day,event_id,event_type,Sum of hour,instruments,Sum of month,note,Year,Quarter,Month,Day,source_location,Sum of year
13664,2024,Qtr 2,May,9,M1.2,2024,Qtr 2,May,9,9,2024,Qtr 2,May,9,2024-05-09T05:35:00-Flr-001,Solar Flare,5,GOES-P: EXIS 1.0-8.0,5,"X-Ray Flux Was Previously Elevated To M-Class Background Levels Following The Preceding M4.5 Flare Peaking At 2024-05-09T03:32Z And M1.7 Flare Peaking At 2024-05-09T04:49Z, Both From Active Region 13664. End Time Based On Visual Inspection Of Goes X-Ray Flux Compared To Sdo Aia 131 Imagery Of Flaring Activity From Active Region 13664 At The Time Of This Event.",2024,Qtr 2,May,9,S20W21,2024
13664,2024,Qtr 2,May,9,M1.2,2024,Qtr 2,May,9,9,2024,Qtr 2,May,9,2024-05-09T07:54:00-Flr-001,Solar Flare,7,GOES-P: EXIS 1.0-8.0,5,X-Ray Flux Was Previously Elevated To M-Class Background Levels Following The M2.4 Flare From Active Region 13664 Peaking At 2024-05-09T06:27Z.,2024,Qtr 2,May,9,S21W28,2024
13664,2024,Qtr 2,May,9,M1.7,2024,Qtr 2,May,8,8,2024,Qtr 2,May,9,2024-05-08T20:27:00-Flr-001,Solar Flare,20,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,9,S20W19,2024
13664,2024,Qtr 2,May,9,M1.7,2024,Qtr 2,May,9,9,2024,Qtr 2,May,9,2024-05-09T04:44:00-Flr-001,Solar Flare,4,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,9,S21W27,2024
13664,2024,Qtr 2,May,9,M1.8,2024,Qtr 2,May,9,9,2024,Qtr 2,May,9,2024-05-09T00:58:00-Flr-001,Solar Flare,0,GOES-P: EXIS 1.0-8.0,5,"X-Ray Flux Was Previously Elevated To M-Class Background Levels By Preceding X1.0 Flare From Active Region 13664 Peaking At 2024-05-08T21:40Z. This M1.8 Flare Corresponds To Flaring Activity From Active Region 13664 Which Produces Multiple 'Bumps' Observed In Goes X-Ray Flux, With The Peak Being The M1.8 Value Listed In This Entry.",2024,Qtr 2,May,9,S20W19,2024
13664,2024,Qtr 2,May,9,M2.0,2024,Qtr 2,May,8,8,2024,Qtr 2,May,9,2024-05-08T19:15:00-Flr-001,Solar Flare,19,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,9,S20W19,2024
13664,2024,Qtr 2,May,9,M2.1,2024,Qtr 2,May,9,9,2024,Qtr 2,May,9,2024-05-09T08:30:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,5,"Simultaneous, Less Intense Flaring Also Occurs From Active Region 13663 At The Time Of This Event. This M2.1 Flare Overlaps With Following X2.2 Flare Peaking At 2024-05-09T09:13Z, Also From Active Region 13664.",2024,Qtr 2,May,9,S21W25,2024
13664,2024,Qtr 2,May,9,M2.3,2024,Qtr 2,May,9,9,2024,Qtr 2,May,9,2024-05-09T06:03:00-Flr-001,Solar Flare,6,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,9,S22W30,2024
13664,2024,Qtr 2,May,9,M2.4,2024,Qtr 2,May,9,9,2024,Qtr 2,May,9,2024-05-09T06:24:00-Flr-001,Solar Flare,6,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,9,S21W25,2024
13664,2024,Qtr 2,May,9,M2.9,2024,Qtr 2,May,9,9,2024,Qtr 2,May,9,2024-05-09T12:05:00-Flr-001,Solar Flare,12,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,9,S18W33,2024
13664,2024,Qtr 2,May,9,M3.1,2024,Qtr 2,May,9,9,2024,Qtr 2,May,9,2024-05-09T11:52:00-Flr-001,Solar Flare,11,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,9,S16W40,2024
13664,2024,Qtr 2,May,9,M3.7,2024,Qtr 2,May,9,9,2024,Qtr 2,May,9,2024-05-09T13:16:00-Flr-001,Solar Flare,13,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,9,S18W32,2024
13664,2024,Qtr 2,May,9,M4.0,2024,Qtr 2,May,9,9,2024,Qtr 2,May,9,2024-05-09T03:07:00-Flr-001,Solar Flare,3,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,9,S22W23,2024
13664,2024,Qtr 2,May,9,M4.5,2024,Qtr 2,May,9,9,2024,Qtr 2,May,9,2024-05-09T03:23:00-Flr-001,Solar Flare,3,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,9,S22W23,2024
13664,2024,Qtr 2,May,9,M9.8,2024,Qtr 2,May,8,8,2024,Qtr 2,May,9,2024-05-08T22:05:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,5,Second Of Double Peaked Flare. Times Based Off Of Noaa Swpc Solar & Geophysical Activity Summary.,2024,Qtr 2,May,9,S22W22,2024
13664,2024,Qtr 2,May,9,X1.0,2024,Qtr 2,May,8,8,2024,Qtr 2,May,9,2024-05-08T21:08:00-Flr-001,Solar Flare,21,GOES-P: EXIS 1.0-8.0,5,First Peak Of A Double Peaked Flare. Times Adjusted To Match Noaa Swpc Solar & Geophysical Activity Summary.,2024,Qtr 2,May,9,S20W17,2024
13664,2024,Qtr 2,May,9,X1.1,2024,Qtr 2,May,9,9,2024,Qtr 2,May,9,2024-05-09T17:23:00-Flr-001,Solar Flare,17,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,9,S18W29,2024
13664,2024,Qtr 2,May,9,X2.2,2024,Qtr 2,May,9,9,2024,Qtr 2,May,9,2024-05-09T08:45:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,9,S20W25,2024
13663,2024,Qtr 2,May,10,M1.0,2024,Qtr 2,May,9,9,2024,Qtr 2,May,10,2024-05-09T21:15:00-Flr-001,Solar Flare,21,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,10,N26W82,2024
13664,2024,Qtr 2,May,10,M1.0,2024,Qtr 2,May,9,9,2024,Qtr 2,May,10,2024-05-09T22:08:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,10,S17W30,2024
13664,2024,Qtr 2,May,10,M1.1,2024,Qtr 2,May,10,10,2024,Qtr 2,May,11,2024-05-10T18:26:00-Flr-001,Solar Flare,18,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S20W48,2024
0,2024,Qtr 2,May,10,M1.2,2024,Qtr 2,May,9,9,2024,Qtr 2,May,10,2024-05-09T23:04:00-Flr-001,Solar Flare,23,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,10,S11E89,2024
13664,2024,Qtr 2,May,10,M1.2,2024,Qtr 2,May,10,10,2024,Qtr 2,May,10,2024-05-10T17:14:00-Flr-001,Solar Flare,17,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,10,S17W42,2024
13664,2024,Qtr 2,May,10,M1.2,2024,Qtr 2,May,10,10,2024,Qtr 2,May,10,2024-05-10T17:54:00-Flr-001,Solar Flare,17,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,10,S19W52,2024
13664,2024,Qtr 2,May,10,M1.3,2024,Qtr 2,May,10,10,2024,Qtr 2,May,10,2024-05-10T00:10:00-Flr-001,Solar Flare,0,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,10,S22W35,2024
13664,2024,Qtr 2,May,10,M1.3,2024,Qtr 2,May,10,10,2024,Qtr 2,May,10,2024-05-10T06:14:00-Flr-001,Solar Flare,6,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,10,S19W35,2024
0,2024,Qtr 2,May,10,M1.4,2024,Qtr 2,May,10,10,2024,Qtr 2,May,10,2024-05-10T03:15:00-Flr-001,Solar Flare,3,GOES-P: EXIS 1.0-8.0,5,This Flare Occurred From An Unnumbered Region Near/Slightly Beyond The Eastern Limb.,2024,Qtr 2,May,10,S14E90,2024
13664,2024,Qtr 2,May,10,M1.5,2024,Qtr 2,May,9,9,2024,Qtr 2,May,10,2024-05-09T23:44:00-Flr-001,Solar Flare,23,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,10,S24W37,2024
13664,2024,Qtr 2,May,10,M2.2,2024,Qtr 2,May,10,10,2024,Qtr 2,May,10,2024-05-10T10:10:00-Flr-001,Solar Flare,10,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,10,S21W43,2024
13664,2024,Qtr 2,May,10,M2.6,2024,Qtr 2,May,9,9,2024,Qtr 2,May,10,2024-05-09T22:24:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,10,S16W46,2024
13664,2024,Qtr 2,May,10,M5.9,2024,Qtr 2,May,10,10,2024,Qtr 2,May,10,2024-05-10T13:58:00-Flr-001,Solar Flare,13,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,10,S16W40,2024
13664,2024,Qtr 2,May,10,X3.9,2024,Qtr 2,May,10,10,2024,Qtr 2,May,10,2024-05-10T06:27:00-Flr-001,Solar Flare,6,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,10,S18W37,2024
13664,2024,Qtr 2,May,11,M1.1,2024,Qtr 2,May,10,10,2024,Qtr 2,May,11,2024-05-10T19:35:00-Flr-001,Solar Flare,19,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S19W51,2024
13664,2024,Qtr 2,May,11,M1.2,2024,Qtr 2,May,11,11,2024,Qtr 2,May,11,2024-05-11T07:26:00-Flr-001,Solar Flare,7,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S20W60,2024
13664,2024,Qtr 2,May,11,M1.3,2024,Qtr 2,May,11,11,2024,Qtr 2,May,11,2024-05-11T04:28:00-Flr-001,Solar Flare,4,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S18W48,2024
13664,2024,Qtr 2,May,11,M1.3,2024,Qtr 2,May,11,11,2024,Qtr 2,May,11,2024-05-11T08:14:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S19W52,2024
13664,2024,Qtr 2,May,11,M1.4,2024,Qtr 2,May,11,11,2024,Qtr 2,May,11,2024-05-11T08:45:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S19W52,2024
13664,2024,Qtr 2,May,11,M1.6,2024,Qtr 2,May,11,11,2024,Qtr 2,May,11,2024-05-11T10:53:00-Flr-001,Solar Flare,10,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S19W56,2024
13664,2024,Qtr 2,May,11,M1.7,2024,Qtr 2,May,10,10,2024,Qtr 2,May,11,2024-05-10T18:38:00-Flr-001,Solar Flare,18,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S17W44,2024
13664,2024,Qtr 2,May,11,M1.7,2024,Qtr 2,May,11,11,2024,Qtr 2,May,11,2024-05-11T09:05:00-Flr-001,Solar Flare,9,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S21W59,2024
13664,2024,Qtr 2,May,11,M1.7,2024,Qtr 2,May,11,11,2024,Qtr 2,May,11,2024-05-11T13:45:00-Flr-001,Solar Flare,13,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S19W59,2024
13664,2024,Qtr 2,May,11,M1.9,2024,Qtr 2,May,10,10,2024,Qtr 2,May,11,2024-05-10T19:56:00-Flr-001,Solar Flare,19,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S19W47,2024
13664,2024,Qtr 2,May,11,M2.0,2024,Qtr 2,May,10,10,2024,Qtr 2,May,11,2024-05-10T18:57:00-Flr-001,Solar Flare,18,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S17W43,2024
13664,2024,Qtr 2,May,11,M2.4,2024,Qtr 2,May,10,10,2024,Qtr 2,May,11,2024-05-10T21:15:00-Flr-001,Solar Flare,21,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S20W52,2024
13664,2024,Qtr 2,May,11,M2.9,2024,Qtr 2,May,11,11,2024,Qtr 2,May,11,2024-05-11T16:27:00-Flr-001,Solar Flare,16,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S15W50,2024
13664,2024,Qtr 2,May,11,M3.1,2024,Qtr 2,May,11,11,2024,Qtr 2,May,11,2024-05-11T10:03:00-Flr-001,Solar Flare,10,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S20W58,2024
13664,2024,Qtr 2,May,11,M3.8,2024,Qtr 2,May,10,10,2024,Qtr 2,May,11,2024-05-10T20:59:00-Flr-001,Solar Flare,20,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S17W45,2024
13664,2024,Qtr 2,May,11,M8.8,2024,Qtr 2,May,11,11,2024,Qtr 2,May,11,2024-05-11T14:46:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S17W53,2024
13664,2024,Qtr 2,May,11,X1.5,2024,Qtr 2,May,11,11,2024,Qtr 2,May,11,2024-05-11T11:15:00-Flr-001,Solar Flare,11,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S19W60,2024
13664,2024,Qtr 2,May,11,X5.8,2024,Qtr 2,May,11,11,2024,Qtr 2,May,11,2024-05-11T01:10:00-Flr-001,Solar Flare,1,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,11,S17W47,2024
0,2024,Qtr 2,May,12,M1.0,2024,Qtr 2,May,12,12,2024,Qtr 2,May,12,2024-05-12T13:40:00-Flr-001,Solar Flare,13,GOES-P: EXIS 1.0-8.0,5,"Currently Unnumbered Region, Simultaneous Flaring From Ar13664 (S20W74).",2024,Qtr 2,May,12,S10W90,2024
13664,2024,Qtr 2,May,12,M1.2,2024,Qtr 2,May,11,11,2024,Qtr 2,May,12,2024-05-11T20:32:00-Flr-001,Solar Flare,20,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,12,S20W63,2024
13664,2024,Qtr 2,May,12,M1.5,2024,Qtr 2,May,12,12,2024,Qtr 2,May,12,2024-05-12T13:49:00-Flr-001,Solar Flare,13,GOES-P: EXIS 1.0-8.0,5,Simultaneous Flaring From Ar13675 And Unnumbered Region Near S10E90+ On/Beyond The Eastern Limb.,2024,Qtr 2,May,12,S21W75,2024
13664,2024,Qtr 2,May,12,M1.6,2024,Qtr 2,May,12,12,2024,Qtr 2,May,12,2024-05-12T12:27:00-Flr-001,Solar Flare,12,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,12,S17W70,2024
0,2024,Qtr 2,May,12,M2.4,2024,Qtr 2,May,12,12,2024,Qtr 2,May,12,2024-05-12T05:37:00-Flr-001,Solar Flare,5,GOES-P: EXIS 1.0-8.0,5,Flaring Beyond Ne Limb.,2024,Qtr 2,May,12,N22E90,2024
13664,2024,Qtr 2,May,12,M3.2,2024,Qtr 2,May,12,12,2024,Qtr 2,May,12,2024-05-12T00:41:00-Flr-001,Solar Flare,0,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,12,S20W65,2024
13664,2024,Qtr 2,May,12,X1.0,2024,Qtr 2,May,12,12,2024,Qtr 2,May,12,2024-05-12T16:11:00-Flr-001,Solar Flare,16,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,12,S21W75,2024
13664,2024,Qtr 2,May,13,M1.0,2024,Qtr 2,May,12,12,2024,Qtr 2,May,13,2024-05-12T23:00:00-Flr-001,Solar Flare,23,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,13,S18W75,2024
13674,2024,Qtr 2,May,13,M1.0,2024,Qtr 2,May,13,13,2024,Qtr 2,May,13,2024-05-13T17:32:00-Flr-001,Solar Flare,17,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,13,S10E45,2024
13664,2024,Qtr 2,May,13,M1.1,2024,Qtr 2,May,12,12,2024,Qtr 2,May,13,2024-05-12T22:01:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,13,S18W74,2024
13664,2024,Qtr 2,May,13,M1.1,2024,Qtr 2,May,12,12,2024,Qtr 2,May,13,2024-05-12T22:14:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,13,S18W74,2024
13664,2024,Qtr 2,May,13,M1.2,2024,Qtr 2,May,13,13,2024,Qtr 2,May,13,2024-05-13T01:23:00-Flr-001,Solar Flare,1,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,13,S18W76,2024
13664,2024,Qtr 2,May,13,M1.2,2024,Qtr 2,May,13,13,2024,Qtr 2,May,13,2024-05-13T08:06:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,5,"First Peak In A Bumpy Double-Peaked Flare, Both Of Which Precede A Larger, Long-Duration M4.9 And M6.6 Peaked Flare From The Same Eruption From Ar 3664.",2024,Qtr 2,May,13,S18W81,2024
13664,2024,Qtr 2,May,13,M1.4,2024,Qtr 2,May,13,13,2024,Qtr 2,May,13,2024-05-13T08:23:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,5,"Second Peak In A Bumpy Double-Peaked Flare, Both Of Which Precede A Larger, Long-Duration M4.9 And M6.6 Peaked Flare From The Same Eruption From Ar 3664.",2024,Qtr 2,May,13,S22W89,2024
13676,2024,Qtr 2,May,13,M1.4,2024,Qtr 2,May,13,13,2024,Qtr 2,May,13,2024-05-13T14:02:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,5,"This Flare Primarily Occurs From Active Region 13676 But Simultaneous, Less Intense Flaring Also Occurs From Active Region 13664.",2024,Qtr 2,May,13,S22E02,2024
13664,2024,Qtr 2,May,13,M1.5,2024,Qtr 2,May,13,13,2024,Qtr 2,May,13,2024-05-13T14:12:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,13,S18W80,2024
13664,2024,Qtr 2,May,13,M3.7,2024,Qtr 2,May,13,13,2024,Qtr 2,May,13,2024-05-13T12:56:00-Flr-001,Solar Flare,12,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,13,S17W89,2024
13664,2024,Qtr 2,May,13,M4.8,2024,Qtr 2,May,12,12,2024,Qtr 2,May,13,2024-05-12T20:17:00-Flr-001,Solar Flare,20,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,13,S18W73,2024
13664,2024,Qtr 2,May,13,M4.9,2024,Qtr 2,May,13,13,2024,Qtr 2,May,13,2024-05-13T08:47:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,5,"Second Largest Peak In A Long-Duration Eruption/Flare From Active Region 13664. Small Peaks In Goes X-Ray Flux Are Observed Within This Long Duration Flare, But Appear To Correspond To The Same Eruption. These Peaks Include An M1.2, M1.4, And M4.9 Flare Peaking At 2024-05-13T08:20Z, 2024-05-13T08:29Z, And 2024-05-13T09:33Z Respectively.",2024,Qtr 2,May,13,S22W83,2024
13664,2024,Qtr 2,May,13,M6.6,2024,Qtr 2,May,13,13,2024,Qtr 2,May,13,2024-05-13T09:36:00-Flr-001,Solar Flare,9,GOES-P: EXIS 1.0-8.0,5,"Largest Peak In A Long-Duration Eruption/Flare From Active Region 13664. Additional Brightening From S18W80, A Northern Portion Of Ar 3664, Contributed To The Peak X-Ray Flux Value.",2024,Qtr 2,May,13,S22W80,2024
13679,2024,Qtr 2,May,14,C6.5,2024,Qtr 2,May,14,14,2024,Qtr 2,May,14,2024-05-14T04:05:00-Flr-001,Solar Flare,4,GOES-P: EXIS 1.0-8.0,5,"Small Flare Compared To Background, Manually Calculated End Time. Originally Entered To Support A Cme, Which Was Later Determined To Be Unrelated. No Need To Delete This Entry, Though.",2024,Qtr 2,May,14,S09E60,2024
13664,2024,Qtr 2,May,14,M1.0,2024,Qtr 2,May,13,13,2024,Qtr 2,May,14,2024-05-13T18:38:00-Flr-001,Solar Flare,18,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,14,S18W85,2024
13664,2024,Qtr 2,May,14,M1.5,2024,Qtr 2,May,13,13,2024,Qtr 2,May,14,2024-05-13T21:48:00-Flr-001,Solar Flare,21,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,14,S18W89,2024
13664,2024,Qtr 2,May,14,M2.5,2024,Qtr 2,May,14,14,2024,Qtr 2,May,14,2024-05-14T01:23:00-Flr-001,Solar Flare,1,GOES-P: EXIS 1.0-8.0,5,"Directly Preceding A X1.7 Flare From Ar 3664. Some Simultaneous Brightening Observed In Sdo Aia 131 At Ar 3670 (N20W22), But The Signature At Ar 3664 Is Significantly Brighter.",2024,Qtr 2,May,14,S18W89,2024
13682,2024,Qtr 2,May,14,M4.4,2024,Qtr 2,May,14,14,2024,Qtr 2,May,14,2024-05-14T17:25:00-Flr-001,Solar Flare,17,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,14,N18E72,2024
13664,2024,Qtr 2,May,14,X1.2,2024,Qtr 2,May,14,14,2024,Qtr 2,May,14,2024-05-14T12:40:00-Flr-001,Solar Flare,12,GOES-P: EXIS 1.0-8.0,5,"This Flare Occurs Near/Slightly Beyond The Western Limb, But Likely Originates From Former Active Region 13664.",2024,Qtr 2,May,14,S19W90,2024
13664,2024,Qtr 2,May,14,X1.7,2024,Qtr 2,May,14,14,2024,Qtr 2,May,14,2024-05-14T02:03:00-Flr-001,Solar Flare,2,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,14,S19W89,2024
13664,2024,Qtr 2,May,14,X8.7,2024,Qtr 2,May,14,14,2024,Qtr 2,May,14,2024-05-14T16:46:00-Flr-001,Solar Flare,16,GOES-P: EXIS 1.0-8.0,5,"Ar 3664 Is Likely ~S19W96 At This Time, But W90 Used As We Cannot Determine This Yet.",2024,Qtr 2,May,14,S19W90,2024
13685,2024,Qtr 2,May,15,M2.9,2024,Qtr 2,May,15,15,2024,Qtr 2,May,15,2024-05-15T13:56:00-Flr-001,Solar Flare,13,GOES-P: EXIS 1.0-8.0,5,"Active Region 3685 Was Numbered On 2024-05-16. Could Be The Return Of Old Ar 3654, Which Had Several M-Class Flares (Including An M9.5) On Its Previous Rotation.",2024,Qtr 2,May,15,S11E90,2024
13685,2024,Qtr 2,May,15,M3.2,2024,Qtr 2,May,15,15,2024,Qtr 2,May,15,2024-05-15T14:10:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,5,"Active Region 3685 Was Numbered On 2024-05-16. Could Be The Return Of Old Ar 3654, Which Had Several M-Class Flares (Including An M9.5) On Its Previous Rotation.",2024,Qtr 2,May,15,S12E90,2024
13664,2024,Qtr 2,May,15,M3.5,2024,Qtr 2,May,15,15,2024,Qtr 2,May,15,2024-05-15T09:50:00-Flr-001,Solar Flare,9,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,15,S25W90,2024
13685,2024,Qtr 2,May,15,X2.9,2024,Qtr 2,May,15,15,2024,Qtr 2,May,15,2024-05-15T14:20:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,5,"Active Region 3685 Was Numbered On 2024-05-16. Could Be The Return Of Old Ar 3654, Which Had Several M-Class Flares (Including An M9.5) On Its Previous Rotation.",2024,Qtr 2,May,15,S12E90,2024
13664,2024,Qtr 2,May,15,X3.4,2024,Qtr 2,May,15,15,2024,Qtr 2,May,15,2024-05-15T08:18:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,15,S20W90,2024
13685,2024,Qtr 2,May,16,M1.0,2024,Qtr 2,May,16,16,2024,Qtr 2,May,16,2024-05-16T07:50:00-Flr-001,Solar Flare,7,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,16,S10E81,2024
13685,2024,Qtr 2,May,18,M7.2,2024,Qtr 2,May,17,17,2024,Qtr 2,May,18,2024-05-17T20:33:00-Flr-001,Solar Flare,20,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,18,S12E67,2024
13685,2024,Qtr 2,May,19,M1.9,2024,Qtr 2,May,19,19,2024,Qtr 2,May,19,2024-05-19T13:37:00-Flr-001,Solar Flare,13,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,19,S10E35,2024
13685,2024,Qtr 2,May,19,M2.5,2024,Qtr 2,May,19,19,2024,Qtr 2,May,19,2024-05-19T17:47:00-Flr-001,Solar Flare,17,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,19,S10E33,2024
13685,2024,Qtr 2,May,20,M1.6,2024,Qtr 2,May,19,19,2024,Qtr 2,May,20,2024-05-19T21:53:00-Flr-001,Solar Flare,21,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,20,S09E35,2024
13683,2024,Qtr 2,May,21,C4.8,2024,Qtr 2,May,21,21,2024,Qtr 2,May,21,2024-05-21T07:20:00-Flr-001,Solar Flare,7,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,21,S24W77,2024
13683,2024,Qtr 2,May,21,C6.6,2024,Qtr 2,May,21,21,2024,Qtr 2,May,21,2024-05-21T14:00:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,21,S23W77,2024
13679,2024,Qtr 2,May,22,M1.2,2024,Qtr 2,May,22,22,2024,Qtr 2,May,22,2024-05-22T13:51:00-Flr-001,Solar Flare,13,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,22,S06W58,2024
13679,2024,Qtr 2,May,22,M1.5,2024,Qtr 2,May,22,22,2024,Qtr 2,May,22,2024-05-22T03:02:00-Flr-001,Solar Flare,3,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,22,S06W52,2024
13679,2024,Qtr 2,May,22,M1.9,2024,Qtr 2,May,21,21,2024,Qtr 2,May,22,2024-05-21T19:19:00-Flr-001,Solar Flare,19,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,22,S06W47,2024
13683,2024,Qtr 2,May,22,M2.3,2024,Qtr 2,May,22,22,2024,Qtr 2,May,22,2024-05-22T03:38:00-Flr-001,Solar Flare,3,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,22,S23W89,2024
13679,2024,Qtr 2,May,23,M1.0,2024,Qtr 2,May,23,23,2024,Qtr 2,May,23,2024-05-23T10:03:00-Flr-001,Solar Flare,10,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,23,S09W65,2024
13679,2024,Qtr 2,May,23,M1.0,2024,Qtr 2,May,23,23,2024,Qtr 2,May,23,2024-05-23T15:53:00-Flr-001,Solar Flare,15,GOES-P: EXIS 1.0-8.0,5,No Note,2024,Qtr 2,May,23,S08W68,2024
